data name	program name	data	stdout	stderr	exit code	timeout
anchor-alias-recursive-sequence	go-gopkg.in-yaml.v2	"a: &x [1, 2, *x, 3]
"		"panic: yaml: anchor 'x' value contains itself

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v2/main.go:20 +0xe8
exit status 2
"	1	false
anchor-alias-recursive-sequence	go-gopkg.in-yaml.v3	"a: &x [1, 2, *x, 3]
"		"panic: yaml: anchor 'x' value contains itself

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v3/main.go:20 +0xe8
exit status 2
"	1	false
anchor-alias-recursive-sequence	go-sigs.k8s.io-yaml	"a: &x [1, 2, *x, 3]
"		"panic: error converting YAML to JSON: yaml: anchor 'x' value contains itself

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-sigs.k8s.io-yaml/main.go:19 +0xfc
exit status 2
"	1	false
anchor-alias-recursive-sequence	java-jackson	"a: &x [1, 2, *x, 3]
"	"{a=[1, 2, x, 3]}
"		0	false
anchor-alias-recursive-sequence	java-snake-yaml	"a: &x [1, 2, *x, 3]
"	"{a=[1, 2, (this Collection), 3]}
"		0	false
anchor-alias-recursive-sequence	javascript-js-yaml	"a: &x [1, 2, *x, 3]
"	"{ a: <ref *1> [ 1, 2, [Circular *1], 3 ] }
"		0	false
anchor-alias-recursive-sequence	javascript-yaml	"a: &x [1, 2, *x, 3]
"	"{ a: <ref *1> [ 1, 2, [Circular *1], 3 ] }
"		0	false
anchor-alias-recursive-sequence	python-load	"a: &x [1, 2, *x, 3]
"	"{'a': [1, 2, [...], 3]}
"		0	false
anchor-alias-recursive-sequence	python-safe-load	"a: &x [1, 2, *x, 3]
"	"{'a': [1, 2, [...], 3]}
"		0	false
anchor-alias-recursive-sequence	ruby-safe-load	"a: &x [1, 2, *x, 3]
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:432:in `visit_Psych_Nodes_Alias': Alias parsing was not enabled. To enable it, pass `aliases: true` to `Psych::load` or `Psych::safe_load`. (Psych::AliasesNotEnabled)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `block in register_empty'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `register_empty'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:148:in `visit_Psych_Nodes_Sequence'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from main.rb:5:in `<main>'
"	1	false
anchor-alias-recursive-sequence	ruby-safe-load-alias	"a: &x [1, 2, *x, 3]
"	"{""a""=>[1, 2, [...], 3]}
"		0	false
anchor-alias-recursive-sequence	ruby-safe-load-symbol	"a: &x [1, 2, *x, 3]
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:432:in `visit_Psych_Nodes_Alias': Alias parsing was not enabled. To enable it, pass `aliases: true` to `Psych::load` or `Psych::safe_load`. (Psych::AliasesNotEnabled)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `block in register_empty'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:340:in `register_empty'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:148:in `visit_Psych_Nodes_Sequence'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:369:in `load'
	from main.rb:5:in `<main>'
"	1	false
anchor-alias-recursive-sequence	rust-serde-yaml	"a: &x [1, 2, *x, 3]
"		"Error: RecursionLimitExceeded
"	1	false
anchor-alias-tag	cpp-yamlcpp	"a: &x Zm9v
b: &y !!binary *x
"		"terminate called after throwing an instance of 'YAML::ParserException'
  what():  yaml-cpp: error at line 2, column 16: end of map not found
"	133	false
anchor-alias-tag	csharp-yaml-dot-net	"a: &x Zm9v
b: &y !!binary *x
"		"Unhandled exception. (Line: 2, Col: 16, Idx: 26) - (Line: 2, Col: 18, Idx: 28): While parsing a node, did not find expected token.
"	134	false
anchor-alias-tag	go-gopkg.in-yaml.v2	"a: &x Zm9v
b: &y !!binary *x
"		"panic: yaml: line 1: did not find expected key

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v2/main.go:20 +0xe8
exit status 2
"	1	false
anchor-alias-tag	go-gopkg.in-yaml.v3	"a: &x Zm9v
b: &y !!binary *x
"		"panic: yaml: line 1: did not find expected key

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v3/main.go:20 +0xe8
exit status 2
"	1	false
anchor-alias-tag	go-sigs.k8s.io-yaml	"a: &x Zm9v
b: &y !!binary *x
"		"panic: error converting YAML to JSON: yaml: line 1: did not find expected key

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-sigs.k8s.io-yaml/main.go:19 +0xfc
exit status 2
"	1	false
anchor-alias-tag	java-jackson	"a: &x Zm9v
b: &y !!binary *x
"		"Exception in thread ""main"" java.lang.RuntimeException: com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException: while parsing a block mapping
 in 'reader', line 1, column 1:
    a: &x Zm9v
    ^
expected <block end>, but found '<alias>'
 in 'reader', line 2, column 16:
    b: &y !!binary *x
                   ^

 at [Source: (File); line: 2, column: 15]
	at dev.lambdasawa.yamltesting.App.main(App.java:21)
Caused by: com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException: while parsing a block mapping
 in 'reader', line 1, column 1:
    a: &x Zm9v
    ^
expected <block end>, but found '<alias>'
 in 'reader', line 2, column 16:
    b: &y !!binary *x
                   ^

 at [Source: (File); line: 2, column: 15]
	at com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException.from(MarkedYAMLException.java:28)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser.nextToken(YAMLParser.java:407)
	at com.fasterxml.jackson.core.JsonParser.nextFieldName(JsonParser.java:1038)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer._readAndBindStringKeyMap(MapDeserializer.java:594)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:437)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:32)
	at com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:322)
	at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:4675)
	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3495)
	at dev.lambdasawa.yamltesting.App.main(App.java:19)
Caused by: while parsing a block mapping
 in 'reader', line 1, column 1:
    a: &x Zm9v
    ^
expected <block end>, but found '<alias>'
 in 'reader', line 2, column 16:
    b: &y !!binary *x
                   ^

	at org.yaml.snakeyaml.parser.ParserImpl$ParseBlockMappingKey.produce(ParserImpl.java:617)
	at org.yaml.snakeyaml.parser.ParserImpl.peekEvent(ParserImpl.java:165)
	at org.yaml.snakeyaml.parser.ParserImpl.getEvent(ParserImpl.java:175)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser.nextToken(YAMLParser.java:403)
	... 8 more
"	1	false
anchor-alias-tag	java-snake-yaml	"a: &x Zm9v
b: &y !!binary *x
"		"Exception in thread ""main"" while parsing a block mapping
 in 'reader', line 1, column 1:
    a: &x Zm9v
    ^
expected <block end>, but found '<alias>'
 in 'reader', line 2, column 16:
    b: &y !!binary *x
                   ^

	at org.yaml.snakeyaml.parser.ParserImpl$ParseBlockMappingKey.produce(ParserImpl.java:654)
	at org.yaml.snakeyaml.parser.ParserImpl.peekEvent(ParserImpl.java:161)
	at org.yaml.snakeyaml.comments.CommentEventsCollector$1.peek(CommentEventsCollector.java:57)
	at org.yaml.snakeyaml.comments.CommentEventsCollector$1.peek(CommentEventsCollector.java:43)
	at org.yaml.snakeyaml.comments.CommentEventsCollector.collectEvents(CommentEventsCollector.java:136)
	at org.yaml.snakeyaml.comments.CommentEventsCollector.collectEvents(CommentEventsCollector.java:116)
	at org.yaml.snakeyaml.composer.Composer.composeScalarNode(Composer.java:241)
	at org.yaml.snakeyaml.composer.Composer.composeNode(Composer.java:205)
	at org.yaml.snakeyaml.composer.Composer.composeValueNode(Composer.java:369)
	at org.yaml.snakeyaml.composer.Composer.composeMappingChildren(Composer.java:348)
	at org.yaml.snakeyaml.composer.Composer.composeMappingNode(Composer.java:323)
	at org.yaml.snakeyaml.composer.Composer.composeNode(Composer.java:209)
	at org.yaml.snakeyaml.composer.Composer.getNode(Composer.java:131)
	at org.yaml.snakeyaml.composer.Composer.getSingleNode(Composer.java:157)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:178)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
"	1	false
anchor-alias-tag	javascript-js-yaml	"a: &x Zm9v
b: &y !!binary *x
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: alias node should not have any properties (3:1)

 1 | a: &x Zm9v
 2 | b: &y !!binary *x
 3 | 
-----^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1454:13)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1164:11)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14) {
  reason: 'alias node should not have any properties',
  mark: {
    name: null,
    buffer: 'a: &x Zm9v\nb: &y !!binary *x\n',
    position: 29,
    line: 2,
    column: 0,
    snippet: ' 1 | a: &x Zm9v\n 2 | b: &y !!binary *x\n 3 | \n-----^'
  }
}

Node.js v21.3.0
"	1	false
anchor-alias-tag	javascript-yaml	"a: &x Zm9v
b: &y !!binary *x
"		"/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/public-api.js:73
            throw doc.errors[0];
            ^

YAMLParseError: An alias node must not specify any properties at line 2, column 16:

b: &y !!binary *x
               ^^

    at Composer.onError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/composer.js:69:34)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:18:17)
    at Object.resolveBlockMap (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-block-map.js:81:19)
    at resolveCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:13:27)
    at Object.composeCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:47:16)
    at Object.composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:31:38)
    at Object.composeDoc (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-doc.js:33:23)
    at Composer.next (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/composer.js:149:40)
    at next (<anonymous>)
    at Composer.compose (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/composer.js:131:25) {
  code: 'ALIAS_PROPS',
  pos: [ 26, 28 ],
  linePos: [ { line: 2, col: 16 }, { line: 2, col: 18 } ]
}

Node.js v21.3.0
"	1	false
anchor-alias-tag	python-load	"a: &x Zm9v
b: &y !!binary *x
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-load/main.py"", line 7, in <module>
    obj = yaml.load(content, Loader=Loader)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 49, in get_single_data
    node = self.get_single_node()
           ^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 36, in get_single_node
    document = self.compose_document()
               ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 55, in compose_document
    node = self.compose_node(None, None)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 127, in compose_mapping_node
    while not self.check_event(MappingEndEvent):
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/parser.py"", line 98, in check_event
    self.current_event = self.state()
                         ^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/parser.py"", line 438, in parse_block_mapping_key
    raise ParserError(""while parsing a block mapping"", self.marks[-1],
yaml.parser.ParserError: while parsing a block mapping
  in ""../../testdata/anchor-alias-tag"", line 1, column 1
expected <block end>, but found '<alias>'
  in ""../../testdata/anchor-alias-tag"", line 2, column 16
"	1	false
